pair,timeframe,strategy,direction,entry_ts,exit_ts,entry,exit,qty,pnl,reason
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-01 08:55:00,2026-03-01 09:00:00,12.59874,12.58221,5.0,-0.10785,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-01 13:55:00,2026-03-01 14:00:00,12.71883,12.71138,5.0,0.0118,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-01 14:05:00,2026-03-01 15:00:00,12.68763,12.6871,5.0,-0.02274,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-01 16:50:00,2026-03-01 17:10:00,12.51842,12.5023,5.0,-0.10562,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-01 20:15:00,2026-03-01 20:25:00,12.39788,12.38065,5.0,-0.11093,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-02 06:20:00,2026-03-02 06:35:00,12.31512,12.30097,5.0,-0.09537,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-02 07:10:00,2026-03-02 07:15:00,12.15946,12.11926,5.0,-0.2253,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-02 07:20:00,2026-03-02 07:35:00,12.09983,12.18913,5.0,0.42223,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-02 14:35:00,2026-03-02 14:40:00,12.45541,12.45754,5.0,-0.03555,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-02 14:50:00,2026-03-02 15:00:00,12.53673,12.59909,5.0,-0.33694,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-02 15:10:00,2026-03-02 15:15:00,12.69113,12.8001,5.0,-0.57032,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-02 15:20:00,2026-03-02 15:35:00,12.84722,12.91779,5.0,-0.37863,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-03 06:15:00,2026-03-03 06:30:00,12.84313,12.75979,5.0,0.3911,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-03 08:45:00,2026-03-03 08:50:00,12.68737,12.63502,5.0,-0.28708,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-03 08:55:00,2026-03-03 09:15:00,12.65187,12.64819,5.0,-0.04371,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-03 11:10:00,2026-03-03 11:20:00,12.94536,12.87989,5.0,0.30154,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-03 11:30:00,2026-03-03 12:00:00,13.03268,13.05633,5.0,-0.14432,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-03 14:55:00,2026-03-03 15:10:00,13.22168,13.26797,5.0,-0.25796,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-04 08:10:00,2026-03-04 08:15:00,13.53252,13.42483,5.0,0.51148,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-04 09:00:00,2026-03-04 09:05:00,13.74135,13.75762,5.0,-0.10883,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-04 14:15:00,2026-03-04 14:30:00,13.89882,13.89355,5.0,-0.00142,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-04 14:35:00,2026-03-04 14:40:00,13.98349,13.86461,5.0,0.56655,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-05 02:35:00,2026-03-05 02:50:00,13.97581,13.97477,5.0,-0.03313,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-05 07:55:00,2026-03-05 08:15:00,13.91767,13.98767,5.0,0.32209,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-05 10:35:00,2026-03-05 11:05:00,14.26285,14.16375,5.0,0.46706,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-05 15:30:00,2026-03-05 15:45:00,14.01582,14.03869,5.0,0.08628,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-05 23:45:00,2026-03-06 00:10:00,13.8993,13.92315,5.0,0.09142,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-06 01:30:00,2026-03-06 01:50:00,13.85449,13.86988,5.0,0.04924,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-06 04:45:00,2026-03-06 05:05:00,13.7397,13.74608,5.0,0.00441,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-06 12:10:00,2026-03-06 12:30:00,13.72966,13.74589,5.0,0.05368,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-06 14:10:00,2026-03-06 14:30:00,13.49578,13.48532,5.0,-0.0793,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-07 03:15:00,2026-03-07 03:45:00,13.23887,13.16887,5.0,0.32359,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-07 04:05:00,2026-03-07 04:35:00,13.12285,13.13451,5.0,0.03205,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-07 06:55:00,2026-03-07 07:00:00,13.08149,13.0646,5.0,-0.1106,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-07 07:05:00,2026-03-07 07:35:00,13.05709,13.07659,5.0,0.07138,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-07 11:15:00,2026-03-07 12:00:00,13.17456,13.15231,5.0,0.08492,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-07 14:10:00,2026-03-07 14:35:00,13.08277,13.15277,5.0,0.32376,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-07 18:05:00,2026-03-07 18:25:00,13.06568,13.06118,5.0,-0.04865,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-07 19:30:00,2026-03-07 19:45:00,12.98919,12.98419,5.0,-0.05096,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-08 01:35:00,2026-03-08 01:55:00,12.96332,13.00254,5.0,0.17011,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-08 02:55:00,2026-03-08 03:30:00,12.94598,12.93576,5.0,-0.07701,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-08 04:55:00,2026-03-08 05:10:00,12.87127,12.94127,5.0,0.32419,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-08 09:15:00,2026-03-08 10:00:00,13.09565,13.09094,5.0,-0.00263,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-08 12:15:00,2026-03-08 12:40:00,12.95599,13.03191,5.0,0.35361,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-08 22:05:00,2026-03-08 22:10:00,12.72506,12.74179,5.0,0.0582,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-09 03:15:00,2026-03-09 03:30:00,13.25643,13.22335,5.0,0.13894,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-09 08:30:00,2026-03-09 08:45:00,13.31133,13.31723,5.0,-0.05614,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-09 13:10:00,2026-03-09 13:25:00,13.40638,13.42744,5.0,-0.13213,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-09 13:30:00,2026-03-09 13:40:00,13.49428,13.51018,5.0,-0.1065,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-09 13:45:00,2026-03-09 13:55:00,13.6353,13.60838,5.0,0.10737,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-09 22:55:00,2026-03-09 23:10:00,13.34451,13.32548,5.0,-0.12184,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-09 23:20:00,2026-03-09 23:40:00,13.30316,13.31071,5.0,0.01112,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-10 02:50:00,2026-03-10 03:20:00,13.62273,13.58623,5.0,0.15527,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-10 07:25:00,2026-03-10 07:50:00,13.64264,13.60994,5.0,0.13624,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-10 08:10:00,2026-03-10 08:20:00,13.6824,13.70524,5.0,-0.14157,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-10 13:35:00,2026-03-10 13:40:00,13.47616,13.41811,5.0,-0.31713,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-10 13:45:00,2026-03-10 13:55:00,13.42037,13.43929,5.0,0.06776,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-11 12:05:00,2026-03-11 12:30:00,13.3203,13.35128,5.0,0.12822,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-11 13:15:00,2026-03-11 13:20:00,13.48806,13.54855,5.0,-0.32948,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-11 13:25:00,2026-03-11 13:30:00,13.56431,13.58354,5.0,-0.12332,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-11 13:35:00,2026-03-11 13:50:00,13.66232,13.55329,5.0,0.51794,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-12 01:05:00,2026-03-12 01:20:00,13.56262,13.5459,5.0,-0.11072,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-12 09:45:00,2026-03-12 10:05:00,13.54901,13.47901,5.0,0.32297,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-12 10:35:00,2026-03-12 10:45:00,13.55662,13.60269,5.0,-0.25752,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-12 14:40:00,2026-03-12 15:15:00,13.52108,13.6244,5.0,0.48943,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-12 15:30:00,2026-03-12 15:35:00,13.70171,13.73789,5.0,-0.20832,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-12 15:40:00,2026-03-12 16:05:00,13.74797,13.65077,5.0,0.45861,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-12 20:00:00,2026-03-12 20:20:00,13.85387,13.84519,5.0,0.01572,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-13 00:15:00,2026-03-13 00:20:00,13.92519,13.97574,5.0,-0.28067,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-13 00:25:00,2026-03-13 00:30:00,14.00528,14.035,5.0,-0.17666,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-13 00:35:00,2026-03-13 00:45:00,14.07689,13.96398,5.0,0.53652,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-13 07:20:00,2026-03-13 07:40:00,14.07353,14.05207,5.0,0.07915,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-13 08:40:00,2026-03-13 09:00:00,14.17371,14.10071,5.0,0.33673,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-13 13:20:00,2026-03-13 13:30:00,14.32831,14.32701,5.0,-0.02217,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-14 06:30:00,2026-03-14 06:35:00,14.07879,14.06037,5.0,-0.12022,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-14 06:40:00,2026-03-14 07:20:00,14.05056,14.06514,5.0,0.04477,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-14 20:45:00,2026-03-14 21:15:00,14.10699,14.08039,5.0,0.10481,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-14 23:10:00,2026-03-14 23:20:00,14.14305,14.13962,5.0,-0.01115,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-14 23:35:00,2026-03-14 23:55:00,14.16065,14.18744,5.0,-0.16232,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-15 02:50:00,2026-03-15 03:30:00,14.26004,14.19004,5.0,0.32155,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-15 09:05:00,2026-03-15 09:15:00,14.31129,14.31565,5.0,-0.0504,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-15 12:45:00,2026-03-15 13:05:00,14.2564,14.25527,5.0,-0.03418,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-15 13:10:00,2026-03-15 13:15:00,14.22214,14.21456,5.0,-0.06634,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-15 13:20:00,2026-03-15 13:30:00,14.2075,14.2276,5.0,0.07205,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-15 17:55:00,2026-03-15 18:30:00,14.32936,14.29767,5.0,0.12983,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-15 21:40:00,2026-03-15 21:45:00,14.35703,14.37797,5.0,-0.13342,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-15 23:05:00,2026-03-15 23:20:00,14.56694,14.6118,5.0,-0.25349,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-16 03:35:00,2026-03-16 03:40:00,14.70246,14.77357,5.0,-0.38503,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-17 00:15:00,2026-03-17 00:25:00,15.0567,14.95813,5.0,0.46283,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-17 01:15:00,2026-03-17 02:05:00,15.13278,15.00985,5.0,0.5845,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-17 22:40:00,2026-03-17 22:55:00,14.79983,14.86983,5.0,0.32033,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-18 05:45:00,2026-03-18 05:50:00,14.80259,14.78883,5.0,-0.09837,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-18 05:55:00,2026-03-18 06:15:00,14.76579,14.79312,5.0,0.10709,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-18 11:35:00,2026-03-18 12:15:00,14.76665,14.85835,5.0,0.42887,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-18 20:35:00,2026-03-18 21:00:00,14.80541,14.79343,5.0,0.03028,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-19 06:50:00,2026-03-19 07:05:00,14.81735,14.73543,5.0,0.38004,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-19 12:45:00,2026-03-19 12:55:00,15.25346,15.12083,5.0,0.63279,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-20 02:35:00,2026-03-20 02:45:00,14.93901,14.96801,5.0,0.11509,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-20 14:25:00,2026-03-20 15:15:00,15.27437,15.26688,5.0,0.00689,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-20 18:50:00,2026-03-20 18:55:00,15.45715,15.53411,5.0,-0.4158,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-20 19:00:00,2026-03-20 19:15:00,15.499,15.53713,5.0,-0.2217,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-21 08:25:00,2026-03-21 09:15:00,15.68815,15.70685,5.0,0.06212,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-21 14:15:00,2026-03-21 14:30:00,15.78591,15.77783,5.0,0.00883,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-21 23:50:00,2026-03-21 23:55:00,15.46661,15.41661,5.0,-0.28088,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 00:00:00,2026-03-22 00:05:00,15.3153,15.23205,5.0,-0.4468,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 07:45:00,2026-03-22 07:50:00,15.32353,15.33751,5.0,0.03925,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 08:05:00,2026-03-22 08:15:00,15.30031,15.3162,5.0,0.04883,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 08:30:00,2026-03-22 09:15:00,15.25047,15.28785,5.0,0.15639,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 11:30:00,2026-03-22 11:40:00,15.20577,15.21134,5.0,-0.00259,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 11:50:00,2026-03-22 11:55:00,15.18624,15.16607,5.0,-0.13122,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 12:00:00,2026-03-22 12:15:00,15.16296,15.23296,5.0,0.3196,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 18:35:00,2026-03-22 19:00:00,15.22786,15.23613,5.0,0.01088,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 19:15:00,2026-03-22 19:25:00,15.1911,15.18055,5.0,-0.08312,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 21:10:00,2026-03-22 21:15:00,15.08253,15.03653,5.0,-0.26014,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-22 21:20:00,2026-03-22 21:25:00,14.98434,15.07419,5.0,0.41919,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-23 00:40:00,2026-03-23 00:45:00,15.53578,15.56956,5.0,-0.19998,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-23 00:50:00,2026-03-23 01:05:00,15.58693,15.41523,5.0,0.82748,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-23 05:55:00,2026-03-23 06:00:00,15.97028,16.01772,5.0,-0.26917,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-23 06:05:00,2026-03-23 06:15:00,16.02889,16.0114,5.0,0.05542,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-23 12:50:00,2026-03-23 12:55:00,15.84654,15.74501,5.0,-0.53924,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-23 13:00:00,2026-03-23 13:15:00,15.78521,15.96149,5.0,0.84964,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-23 22:30:00,2026-03-23 22:50:00,15.99408,16.00031,5.0,-0.00085,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-23 22:55:00,2026-03-23 23:05:00,15.97006,15.94884,5.0,-0.13803,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-23 23:10:00,2026-03-23 23:15:00,15.92236,15.86583,5.0,-0.31445,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-23 23:20:00,2026-03-23 23:35:00,15.87367,15.9599,5.0,0.39932,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-24 12:40:00,2026-03-24 13:00:00,16.2398,16.20287,5.0,0.15221,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-24 14:15:00,2026-03-24 14:35:00,15.88605,15.83959,5.0,-0.26403,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-24 20:25:00,2026-03-24 20:30:00,15.66372,15.74848,5.0,0.39239,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-24 20:55:00,2026-03-24 21:05:00,15.62787,15.62858,5.0,-0.02772,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-24 23:40:00,2026-03-24 23:50:00,15.55999,15.5161,5.0,-0.25051,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-25 13:00:00,2026-03-25 13:25:00,15.77456,15.66896,5.0,0.49655,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-26 06:00:00,2026-03-26 06:05:00,15.76014,15.77836,5.0,-0.12266,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-26 06:10:00,2026-03-26 06:15:00,15.78182,15.85636,5.0,-0.40435,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-26 06:20:00,2026-03-26 06:45:00,15.82313,15.70834,5.0,0.54241,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-26 15:15:00,2026-03-26 15:50:00,15.4617,15.55961,5.0,0.45853,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-27 08:40:00,2026-03-27 09:00:00,15.25066,15.30874,5.0,0.25982,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-27 10:55:00,2026-03-27 11:00:00,15.07439,15.01066,5.0,-0.34873,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-27 14:05:00,2026-03-27 14:10:00,14.86332,14.85492,5.0,-0.07171,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-27 14:20:00,2026-03-27 14:45:00,14.79615,14.71539,5.0,-0.43332,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-28 13:45:00,2026-03-28 14:05:00,14.87804,14.86522,5.0,0.03436,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-28 21:55:00,2026-03-28 22:00:00,14.82367,14.8066,5.0,-0.115,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-28 22:10:00,2026-03-28 22:40:00,14.80624,14.82827,5.0,0.08051,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-28 23:15:00,2026-03-28 23:40:00,14.75404,14.75422,5.0,-0.0286,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-29 03:20:00,2026-03-29 04:05:00,14.8999,14.87256,5.0,0.10692,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-29 17:25:00,2026-03-29 18:05:00,14.71402,14.7401,5.0,0.10097,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-29 20:25:00,2026-03-29 21:00:00,14.82637,14.80845,5.0,0.05995,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-29 22:05:00,2026-03-29 22:10:00,14.70266,14.75514,5.0,0.23294,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-29 22:45:00,2026-03-29 22:50:00,14.60307,14.52557,5.0,-0.41664,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-30 00:20:00,2026-03-30 00:25:00,15.03873,14.97253,5.0,0.30101,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-30 04:10:00,2026-03-30 04:25:00,14.99527,15.00417,5.0,-0.07448,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-30 11:45:00,2026-03-30 11:50:00,14.78803,14.77297,5.0,-0.10488,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-31 01:35:00,2026-03-31 01:40:00,14.89598,14.7752,5.0,0.57423,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-31 08:35:00,2026-03-31 08:40:00,14.6792,14.63227,5.0,-0.26396,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-31 08:45:00,2026-03-31 08:55:00,14.6088,14.59566,5.0,-0.09489,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-31 13:50:00,2026-03-31 14:00:00,14.65111,14.56157,5.0,0.4185,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-31 14:20:00,2026-03-31 14:40:00,14.67068,14.56261,5.0,0.51114,target
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,1,2026-03-31 14:55:00,2026-03-31 15:25:00,14.44321,14.51277,5.0,0.31885,stop/trail
BTCXAUm,5m,S21_bb_rsi_both_40_2p8,-1,2026-03-31 17:15:00,2026-03-31 17:25:00,14.73099,14.61463,5.0,0.55246,target
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-01 04:10:00,2026-01-01 04:15:00,20.26839,20.2459,5.0,-0.15296,stop/trail
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-01 04:20:00,2026-01-01 04:40:00,20.23748,20.23856,5.0,-0.03507,stop/trail
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-02 00:10:00,2026-01-02 00:40:00,20.34658,20.37628,5.0,0.1078,stop/trail
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-03 07:25:00,2026-01-03 07:30:00,20.66635,20.61635,5.0,-0.29128,stop/trail
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-03 07:35:00,2026-01-03 07:45:00,20.62972,20.64438,5.0,0.03201,stop/trail
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-04 19:10:00,2026-01-04 19:40:00,20.97844,21.01595,5.0,0.14554,stop/trail
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-04 23:10:00,2026-01-04 23:15:00,20.95728,20.90728,5.0,-0.29186,stop/trail
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-04 23:20:00,2026-01-04 23:25:00,20.9218,20.90333,5.0,-0.1342,stop/trail
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-05 04:30:00,2026-01-05 04:40:00,20.98207,20.96869,5.0,-0.10885,stop/trail
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-06 14:55:00,2026-01-06 15:20:00,20.88003,21.03069,5.0,0.71141,target
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-06 16:30:00,2026-01-06 16:40:00,20.69741,20.63929,5.0,-0.33194,stop/trail
BTCXAUm,5m,S22_bb_rsi_long_40_2p8,1,2026-01-07 09:15:00,2026-01-07 09:20:00,20.63838,20.58838,5.0,-0.29123,stop/trail
