time,open,high,low,close,tick_volume,spread,real_volume
2026-01-23 17:45:00,18.20916,18.25144,18.20527,18.22161,234,545,0
2026-01-23 17:50:00,18.22012,18.22012,18.17189,18.20433,194,545,0
2026-01-23 17:55:00,18.20574,18.25174,18.20158,18.22441,340,547,0
2026-01-23 18:00:00,18.22295,18.22581,18.17105,18.20531,260,546,0
2026-01-23 18:05:00,18.20227,18.27416,18.1968,18.25759,223,546,0
2026-01-23 18:10:00,18.26056,18.26351,18.1915,18.19906,171,546,0
2026-01-23 18:15:00,18.20043,18.23431,18.17702,18.2329,198,546,0
2026-01-23 18:20:00,18.23297,18.24457,18.20222,18.2269,231,546,0
2026-01-23 18:25:00,18.22497,18.23813,18.19504,18.232779999999998,189,545,0
2026-01-23 18:30:00,18.23425,18.26866,18.22772,18.23822,245,546,0
2026-01-23 18:35:00,18.23757,18.26121,18.23055,18.25134,176,546,0
2026-01-23 18:40:00,18.24993,18.27097,18.23958,18.25628,186,547,0
2026-01-23 18:45:00,18.2549,18.25492,18.2282,18.24755,220,548,0
2026-01-23 18:50:00,18.24481,18.2566,18.19515,18.20466,188,547,0
2026-01-23 18:55:00,18.20553,18.22119,18.19549,18.20381,141,547,0
2026-01-23 19:00:00,18.20235,18.20237,18.12371,18.12875,184,546,0
2026-01-23 19:05:00,18.12736,18.17684,18.10605,18.15797,182,546,0
2026-01-23 19:10:00,18.15945,18.16432,18.12791,18.12791,152,546,0
2026-01-23 19:15:00,18.12622,18.13077,18.01696,18.05964,299,546,0
2026-01-23 19:20:00,18.05702,18.10137,18.04272,18.08127,198,545,0
2026-01-23 19:25:00,18.07983,18.09141,18.01187,18.02887,174,545,0
2026-01-23 19:30:00,18.03139,18.03691,17.97841,17.99636,311,545,0
2026-01-23 19:35:00,17.99929,18.04464,17.9817,18.01751,269,545,0
2026-01-23 19:40:00,18.01998,18.03398,18.01252,18.0284,143,545,0
2026-01-23 19:45:00,18.02997,18.039,17.98189,17.98914,145,545,0
2026-01-23 19:50:00,17.98768,18.01764,17.98733,18.00335,148,544,0
